"","UniID","mom","ID","temp","active","instar","dur_class","Mo","year"
"476","8 48","8",48,41,"n",5,6,60.33,"2024"
"477","8 48","8",48,41,"n",5,24,60.33,"2024"
"478","8 49","8",49,41,"y",5,0,57.28,"2024"
"479","8 49","8",49,41,"y",5,6,57.28,"2024"
"480","8 49","8",49,41,"y",5,24,57.28,"2024"
"481","8 50","8",50,41,"y",5,0,52.43,"2024"
"482","8 50","8",50,41,"y",5,6,52.43,"2024"
"483","8 50","8",50,41,"y",5,24,52.43,"2024"
"484","8 51","8",51,41,"y",5,0,50.88,"2024"
"485","8 51","8",51,41,"y",5,6,50.88,"2024"
"486","8 51","8",51,41,"y",5,24,50.88,"2024"
"487","8 52","8",52,41,"y",5,0,56.7,"2024"
"488","8 52","8",52,41,"y",5,6,56.7,"2024"
"489","8 52","8",52,41,"y",5,24,56.7,"2024"
"490","8 53","8",53,41,"y",5,0,63.56,"2024"
"491","8 53","8",53,41,"y",5,6,63.56,"2024"
"492","8 53","8",53,41,"y",5,24,63.56,"2024"
"493","8 54","8",54,41,"y",5,0,62.21,"2024"
"494","8 54","8",54,41,"n",5,6,62.21,"2024"
"495","8 54","8",54,41,"n",5,24,62.21,"2024"
"496","8 55","8",55,41,"y",5,0,35.81,"2024"
"497","8 55","8",55,41,"y",5,6,35.81,"2024"
"498","8 55","8",55,41,"y",5,24,35.81,"2024"
"499","8 56","8",56,41,"y",5,0,56.86,"2024"
"500","8 56","8",56,41,"y",5,6,56.86,"2024"
"501","8 56","8",56,41,"y",5,24,56.86,"2024"
"502","8 57","8",57,41,"y",5,0,35.23,"2024"
"503","8 57","8",57,41,"y",5,6,35.23,"2024"
"504","8 57","8",57,41,"n",5,24,35.23,"2024"
"505","8 58","8",58,41,"y",5,0,42.01,"2024"
"506","8 58","8",58,41,"y",5,6,42.01,"2024"
"507","8 58","8",58,41,"y",5,24,42.01,"2024"
"508","8 59","8",59,41,"y",5,0,63.94,"2024"
"509","8 59","8",59,41,"n",5,6,63.94,"2024"
"510","8 59","8",59,41,"y",5,24,63.94,"2024"
"511","64 1","64",1,11,"y",4,0,11.94,"2024"
"512","64 1","64",1,11,"y",4,6,11.94,"2024"
"513","64 1","64",1,11,"y",4,24,11.94,"2024"
"514","64 2","64",2,11,"y",4,0,10.27,"2024"
"515","64 2","64",2,11,"y",4,6,10.27,"2024"
"516","64 2","64",2,11,"y",4,24,10.27,"2024"
"517","64 3","64",3,11,"y",4,0,14.86,"2024"
"518","64 3","64",3,11,"y",4,6,14.86,"2024"
"519","64 3","64",3,11,"y",4,24,14.86,"2024"
"520","64 4","64",4,11,"y",4,0,9.03,"2024"
"521","64 4","64",4,11,"y",4,6,9.03,"2024"
"522","64 4","64",4,11,"y",4,24,9.03,"2024"
"523","64 5","64",5,11,"y",4,0,11.26,"2024"
"524","64 5","64",5,11,"y",4,6,11.26,"2024"
"525","64 5","64",5,11,"y",4,24,11.26,"2024"
"526","64 6","64",6,11,"y",4,0,10.31,"2024"
"527","64 6","64",6,11,"y",4,6,10.31,"2024"
"528","64 6","64",6,11,"y",4,24,10.31,"2024"
"529","65 1","65",1,11,"y",4,0,9.28,"2024"
"530","65 1","65",1,11,"y",4,6,9.28,"2024"
"531","65 1","65",1,11,"y",4,24,9.28,"2024"
"532","65 2","65",2,11,"y",4,0,12.81,"2024"
"533","65 2","65",2,11,"y",4,6,12.81,"2024"
"534","65 2","65",2,11,"y",4,24,12.81,"2024"
"535","65 3","65",3,11,"y",4,0,16.61,"2024"
"536","65 3","65",3,11,"y",4,6,16.61,"2024"
"537","65 3","65",3,11,"y",4,24,16.61,"2024"
"538","65 4","65",4,11,"y",4,0,13.87,"2024"
"539","65 4","65",4,11,"y",4,6,13.87,"2024"
"540","65 4","65",4,11,"y",4,24,13.87,"2024"
"541","66 1","66",1,11,"y",4,0,10.95,"2024"
"542","66 1","66",1,11,"n",4,6,10.95,"2024"
"543","66 1","66",1,11,"y",4,24,10.95,"2024"
"544","66 2","66",2,11,"y",4,0,11.08,"2024"
"545","66 2","66",2,11,"y",4,6,11.08,"2024"
"546","66 2","66",2,11,"y",4,24,11.08,"2024"
"547","64 7","64",7,17,"y",4,0,12.67,"2024"
"548","64 7","64",7,17,"y",4,6,12.67,"2024"
"549","64 7","64",7,17,"y",4,24,12.67,"2024"
"550","64 8","64",8,17,"y",4,0,9.99,"2024"
"551","64 8","64",8,17,"y",4,6,9.99,"2024"
"552","64 8","64",8,17,"y",4,24,9.99,"2024"
"553","64 9","64",9,17,"y",4,0,11.06,"2024"
"554","64 9","64",9,17,"y",4,6,11.06,"2024"
"555","64 9","64",9,17,"y",4,24,11.06,"2024"
"556","64 10","64",10,17,"y",4,0,8.05,"2024"
"557","64 10","64",10,17,"y",4,6,8.05,"2024"
"558","64 10","64",10,17,"y",4,24,8.05,"2024"
"559","64 11","64",11,17,"y",4,0,16.57,"2024"
"560","64 11","64",11,17,"y",4,6,16.57,"2024"
"561","64 11","64",11,17,"y",4,24,16.57,"2024"
"562","66 3","66",3,17,"y",4,0,15.4,"2024"
"563","66 3","66",3,17,"y",4,6,15.4,"2024"
"564","66 3","66",3,17,"y",4,24,15.4,"2024"
"565","66 4","66",4,17,"y",4,0,10.4,"2024"
"566","66 4","66",4,17,"y",4,6,10.4,"2024"
"567","66 4","66",4,17,"y",4,24,10.4,"2024"
"568","66 5","66",5,17,"y",4,0,8.91,"2024"
"569","66 5","66",5,17,"y",4,6,8.91,"2024"
"570","66 5","66",5,17,"y",4,24,8.91,"2024"
"571","66 6","66",6,17,"y",4,0,15.47,"2024"
"572","66 6","66",6,17,"y",4,6,15.47,"2024"
"573","66 6","66",6,17,"y",4,24,15.47,"2024"
"574","66 7","66",7,17,"y",4,0,14.41,"2024"
"575","66 7","66",7,17,"y",4,6,14.41,"2024"
"576","66 7","66",7,17,"y",4,24,14.41,"2024"
"577","67 1","67",1,17,"y",4,0,9.17,"2024"
"578","67 1","67",1,17,"y",4,6,9.17,"2024"
"579","67 1","67",1,17,"y",4,24,9.17,"2024"
"580","67 2","67",2,17,"y",4,0,11.2,"2024"
"581","67 2","67",2,17,"y",4,6,11.2,"2024"
"582","67 2","67",2,17,"y",4,24,11.2,"2024"
"583","64 12","64",12,23,"y",4,0,9.85,"2024"
"584","64 12","64",12,23,"y",4,6,9.85,"2024"
"585","64 12","64",12,23,"y",4,24,9.85,"2024"
"586","64 13","64",13,23,"y",4,0,15.2,"2024"
"587","64 13","64",13,23,"y",4,6,15.2,"2024"
"588","64 13","64",13,23,"y",4,24,15.2,"2024"
"589","64 14","64",14,23,"y",4,0,10.71,"2024"
"590","64 14","64",14,23,"y",4,6,10.71,"2024"
"591","64 14","64",14,23,"y",4,24,10.71,"2024"
"592","64 15","64",15,23,"y",4,0,13.51,"2024"
"593","64 15","64",15,23,"y",4,6,13.51,"2024"
"594","64 15","64",15,23,"y",4,24,13.51,"2024"
"595","64 16","64",16,23,"y",4,0,11.49,"2024"
"596","64 16","64",16,23,"y",4,6,11.49,"2024"
"597","64 16","64",16,23,"y",4,24,11.49,"2024"
"598","69 1","69",1,23,"y",4,0,15.17,"2024"
"599","69 1","69",1,23,"y",4,6,15.17,"2024"
"600","69 1","69",1,23,"y",4,24,15.17,"2024"
"601","69 2","69",2,23,"y",4,0,14.12,"2024"
"602","69 2","69",2,23,"y",4,6,14.12,"2024"
"603","69 2","69",2,23,"y",4,24,14.12,"2024"
"604","69 3","69",3,23,"y",4,0,8.87,"2024"
"605","69 3","69",3,23,"y",4,6,8.87,"2024"
"606","69 3","69",3,23,"y",4,24,8.87,"2024"
"607","69 4","69",4,23,"y",4,0,12.98,"2024"
"608","69 4","69",4,23,"y",4,6,12.98,"2024"
"609","69 4","69",4,23,"y",4,24,12.98,"2024"
"610","69 5","69",5,23,"y",4,0,9.63,"2024"
"611","69 5","69",5,23,"y",4,6,9.63,"2024"
"612","69 5","69",5,23,"y",4,24,9.63,"2024"
"613","69 6","69",6,23,"y",4,0,10.46,"2024"
"614","69 6","69",6,23,"y",4,6,10.46,"2024"
"615","69 6","69",6,23,"y",4,24,10.46,"2024"
"616","69 7","69",7,23,"y",4,0,12.27,"2024"
"617","69 7","69",7,23,"y",4,6,12.27,"2024"
"618","69 7","69",7,23,"y",4,24,12.27,"2024"
"619","66 8","66",8,29,"y",4,0,9.68,"2024"
"620","66 8","66",8,29,"y",4,6,9.68,"2024"
"621","66 8","66",8,29,"y",4,24,9.68,"2024"
"622","66 9","66",9,29,"y",4,0,12.81,"2024"
"623","66 9","66",9,29,"y",4,6,12.81,"2024"
"624","66 9","66",9,29,"y",4,24,12.81,"2024"
"625","66 10","66",10,29,"y",4,0,17.27,"2024"
"626","66 10","66",10,29,"y",4,6,17.27,"2024"
"627","66 10","66",10,29,"y",5,24,17.27,"2024"
"628","66 11","66",11,29,"y",4,0,14.25,"2024"
"629","66 11","66",11,29,"y",4,6,14.25,"2024"
"630","66 11","66",11,29,"y",4,24,14.25,"2024"
"631","66 12","66",12,29,"y",4,0,11.82,"2024"
"632","66 12","66",12,29,"y",4,6,11.82,"2024"
"633","66 12","66",12,29,"y",4,24,11.82,"2024"
"634","69 8","69",8,29,"y",4,0,10.98,"2024"
"635","69 8","69",8,29,"y",4,6,10.98,"2024"
"636","69 8","69",8,29,"y",4,24,10.98,"2024"
"637","69 9","69",9,29,"y",4,0,13.71,"2024"
"638","69 9","69",9,29,"y",4,6,13.71,"2024"
"639","69 9","69",9,29,"y",4,24,13.71,"2024"
"640","69 10","69",10,29,"y",4,0,11.45,"2024"
"641","69 10","69",10,29,"y",4,6,11.45,"2024"
"642","69 10","69",10,29,"y",4,24,11.45,"2024"
"643","69 11","69",11,29,"y",4,0,11.84,"2024"
"644","69 11","69",11,29,"y",4,6,11.84,"2024"
"645","69 11","69",11,29,"y",4,24,11.84,"2024"
"646","69 12","69",12,29,"y",4,0,11.82,"2024"
"647","69 12","69",12,29,"y",4,6,11.82,"2024"
"648","69 12","69",12,29,"y",4,24,11.82,"2024"
"649","72 1","72",1,29,"y",4,0,12.02,"2024"
"650","72 1","72",1,29,"y",4,6,12.02,"2024"
"651","72 1","72",1,29,"y",4,24,12.02,"2024"
"652","72 2","72",2,29,"y",4,0,12.58,"2024"
"653","72 2","72",2,29,"y",4,6,12.58,"2024"
"654","72 2","72",2,29,"y",4,24,12.58,"2024"
"655","66 13","66",13,11,"y",4,0,14.55,"2024"
"656","66 13","66",13,11,"y",4,6,14.55,"2024"
"657","66 13","66",13,11,"y",4,24,14.55,"2024"
"658","66 14","66",14,11,"y",4,0,18.31,"2024"
"659","66 14","66",14,11,"y",4,6,18.31,"2024"
"660","66 14","66",14,11,"y",4,24,18.31,"2024"
"661","72 3","72",3,11,"y",4,0,10.74,"2024"
"662","72 3","72",3,11,"y",4,6,10.74,"2024"
"663","72 3","72",3,11,"y",4,24,10.74,"2024"
"664","72 4","72",4,11,"y",4,0,6.11,"2024"
"665","72 4","72",4,11,"y",4,6,6.11,"2024"
"666","72 4","72",4,11,"y",4,24,6.11,"2024"
"667","72 5","72",5,11,"y",4,0,16.99,"2024"
"668","72 5","72",5,11,"y",4,6,16.99,"2024"
"669","72 5","72",5,11,"y",4,24,16.99,"2024"
"670","72 6","72",6,11,"y",4,0,11.4,"2024"
"671","72 6","72",6,11,"y",4,6,11.4,"2024"
"672","72 6","72",6,11,"y",4,24,11.4,"2024"
"673","72 7","72",7,11,"y",4,0,10,"2024"
"674","72 7","72",7,11,"y",4,6,10,"2024"
"675","72 7","72",7,11,"y",4,24,10,"2024"
"676","73 1","73",1,11,"y",4,0,9.21,"2024"
"677","73 1","73",1,11,"y",4,6,9.21,"2024"
"678","73 1","73",1,11,"y",4,24,9.21,"2024"
"679","73 2","73",2,11,"y",4,0,9.28,"2024"
"680","73 2","73",2,11,"y",4,6,9.28,"2024"
"681","73 2","73",2,11,"y",4,24,9.28,"2024"
"682","74 1","74",1,11,"y",4,0,12.49,"2024"
"683","74 1","74",1,11,"y",4,6,12.49,"2024"
"684","74 1","74",1,11,"y",4,24,12.49,"2024"
"685","74 2","74",2,11,"y",4,0,8.97,"2024"
"686","74 2","74",2,11,"y",4,6,8.97,"2024"
"687","74 2","74",2,11,"y",4,24,8.97,"2024"
"688","74 3","74",3,11,"y",4,0,10.96,"2024"
"689","74 3","74",3,11,"y",4,6,10.96,"2024"
"690","74 3","74",3,11,"y",4,24,10.96,"2024"
"691","72 8","72",8,17,"y",4,0,16.19,"2024"
"692","72 8","72",8,17,"y",4,6,16.19,"2024"
"693","72 8","72",8,17,"y",4,24,16.19,"2024"
"694","72 9","72",9,17,"y",4,0,13.52,"2024"
"695","72 9","72",9,17,"y",4,6,13.52,"2024"
"696","72 9","72",9,17,"y",4,24,13.52,"2024"
"697","72 10","72",10,17,"y",4,0,15.46,"2024"
"698","72 10","72",10,17,"y",4,6,15.46,"2024"
"699","72 10","72",10,17,"y",4,24,15.46,"2024"
"700","72 11","72",11,17,"y",4,0,13.55,"2024"
"701","72 11","72",11,17,"y",4,6,13.55,"2024"
"702","72 11","72",11,17,"y",4,24,13.55,"2024"
"703","72 12","72",12,17,"y",4,0,11.11,"2024"
"704","72 12","72",12,17,"y",4,6,11.11,"2024"
"705","72 12","72",12,17,"y",4,24,11.11,"2024"
"706","72 13","72",13,17,"y",4,0,16.97,"2024"
"707","72 13","72",13,17,"y",4,6,16.97,"2024"
"708","72 13","72",13,17,"y",4,24,16.97,"2024"
"709","72 14","72",14,17,"y",4,0,12.92,"2024"
"710","72 14","72",14,17,"y",4,6,12.92,"2024"
"711","72 14","72",14,17,"y",4,24,12.92,"2024"
"712","74 4","74",4,17,"y",4,0,14.39,"2024"
"713","74 4","74",4,17,"y",4,6,14.39,"2024"
"714","74 4","74",4,17,"y",4,24,14.39,"2024"
"715","74 5","74",5,17,"y",4,0,8.92,"2024"
"716","74 5","74",5,17,"y",4,6,8.92,"2024"
"717","74 5","74",5,17,"y",4,24,8.92,"2024"
"718","74 6","74",6,17,"y",4,0,10.58,"2024"
"719","74 6","74",6,17,"y",4,6,10.58,"2024"
"720","74 6","74",6,17,"y",4,24,10.58,"2024"
"721","74 7","74",7,17,"y",4,0,11.66,"2024"
"722","74 7","74",7,17,"y",4,6,11.66,"2024"
"723","74 7","74",7,17,"y",4,24,11.66,"2024"
"724","74 8","74",8,17,"y",4,0,10.79,"2024"
"725","74 8","74",8,17,"y",4,6,10.79,"2024"
"726","74 8","74",8,17,"y",4,24,10.79,"2024"
"727","72 15","72",15,23,"y",4,0,8.86,"2024"
"728","72 15","72",15,23,"y",4,6,8.86,"2024"
"729","72 15","72",15,23,"y",4,24,8.86,"2024"
"730","72 16","72",16,23,"y",4,0,13.22,"2024"
"731","72 16","72",16,23,"y",4,6,13.22,"2024"
"732","72 16","72",16,23,"y",4,24,13.22,"2024"
"733","72 17","72",17,23,"y",4,0,12.24,"2024"
"734","72 17","72",17,23,"y",4,6,12.24,"2024"
"735","72 17","72",17,23,"y",4,24,12.24,"2024"
"736","72 18","72",18,23,"y",4,0,12.12,"2024"
"737","72 18","72",18,23,"y",4,6,12.12,"2024"
"738","72 18","72",18,23,"y",4,24,12.12,"2024"
"739","72 19","72",19,23,"y",4,0,12.2,"2024"
"740","72 19","72",19,23,"y",4,6,12.2,"2024"
"741","72 19","72",19,23,"y",4,24,12.2,"2024"
"742","72 20","72",20,23,"y",4,0,12.53,"2024"
"743","72 20","72",20,23,"y",4,6,12.53,"2024"
"744","72 20","72",20,23,"y",4,24,12.53,"2024"
"745","72 21","72",21,23,"y",4,0,11.29,"2024"
"746","72 21","72",21,23,"y",4,6,11.29,"2024"
"747","72 21","72",21,23,"y",4,24,11.29,"2024"
"748","74 9","74",9,23,"y",4,0,12.16,"2024"
"749","74 9","74",9,23,"y",4,6,12.16,"2024"
"750","74 9","74",9,23,"y",4,24,12.16,"2024"
"751","74 10","74",10,23,"y",4,0,10.17,"2024"
"752","74 10","74",10,23,"y",4,6,10.17,"2024"
"753","74 10","74",10,23,"y",4,24,10.17,"2024"
"754","78 1","78",1,23,"y",4,0,10.78,"2024"
"755","78 1","78",1,23,"y",4,6,10.78,"2024"
"756","78 1","78",1,23,"y",4,24,10.78,"2024"
"757","78 2","78",2,23,"y",4,0,9.79,"2024"
"758","78 2","78",2,23,"y",4,6,9.79,"2024"
"759","78 2","78",2,23,"y",4,24,9.79,"2024"
"760","78 3","78",3,23,"y",4,0,12.73,"2024"
"761","78 3","78",3,23,"y",4,6,12.73,"2024"
"762","78 3","78",3,23,"y",4,24,12.73,"2024"
"763","72 22","72",22,29,"y",4,0,6.27,"2024"
"764","72 22","72",22,29,"y",4,6,6.27,"2024"
"765","72 22","72",22,29,"y",4,24,6.27,"2024"
"766","72 23","72",23,29,"y",4,0,17.16,"2024"
"767","72 23","72",23,29,"y",4,6,17.16,"2024"
"768","72 23","72",23,29,"y",4,24,17.16,"2024"
"769","72 24","72",24,29,"y",4,0,12.21,"2024"
"770","72 24","72",24,29,"y",4,6,12.21,"2024"
"771","72 24","72",24,29,"y",4,24,12.21,"2024"
"772","72 25","72",25,29,"y",4,0,11.44,"2024"
"773","72 25","72",25,29,"y",4,6,11.44,"2024"
"774","72 25","72",25,29,"y",4,24,11.44,"2024"
"775","72 26","72",26,29,"y",4,0,10.75,"2024"
"776","72 26","72",26,29,"y",4,6,10.75,"2024"
"777","72 26","72",26,29,"y",4,24,10.75,"2024"
"778","78 4","78",4,29,"y",4,0,12.02,"2024"
"779","78 4","78",4,29,"y",4,6,12.02,"2024"
"780","78 4","78",4,29,"y",4,24,12.02,"2024"
"781","78 5","78",5,29,"y",4,0,12.17,"2024"
"782","78 5","78",5,29,"y",4,6,12.17,"2024"
"783","78 5","78",5,29,"y",4,24,12.17,"2024"
"784","78 6","78",6,29,"y",4,0,10.2,"2024"
"785","78 6","78",6,29,"y",4,6,10.2,"2024"
"786","78 6","78",6,29,"y",4,24,10.2,"2024"
"787","78 7","78",7,29,"y",4,0,11.5,"2024"
"788","78 7","78",7,29,"y",4,6,11.5,"2024"
"789","78 7","78",7,29,"y",4,24,11.5,"2024"
"790","78 8","78",8,29,"y",4,0,13.51,"2024"
"791","78 8","78",8,29,"y",4,6,13.51,"2024"
"792","78 8","78",8,29,"y",4,24,13.51,"2024"
"793","82 1","82",1,29,"y",4,0,7.88,"2024"
"794","82 1","82",1,29,"y",4,6,7.88,"2024"
"795","82 1","82",1,29,"y",4,24,7.88,"2024"
"796","82 2","82",2,29,"y",4,0,9.01,"2024"
"797","82 2","82",2,29,"y",4,6,9.01,"2024"
"798","82 2","82",2,29,"y",4,24,9.01,"2024"
"799","74 11","74",11,11,"y",4,0,10.08,"2024"
"800","74 11","74",11,11,"y",4,6,10.08,"2024"
"801","74 11","74",11,11,"y",4,24,10.08,"2024"
"802","74 12","74",12,11,"y",4,0,9.98,"2024"
"803","74 12","74",12,11,"y",4,6,9.98,"2024"
"804","74 12","74",12,11,"y",4,24,9.98,"2024"
"805","74 13","74",13,11,"y",4,0,10.29,"2024"
"806","74 13","74",13,11,"y",4,6,10.29,"2024"
"807","74 13","74",13,11,"y",4,24,10.29,"2024"
"808","75 1","75",1,11,"y",4,0,9.84,"2024"
"809","75 1","75",1,11,"y",4,6,9.84,"2024"
"810","75 1","75",1,11,"y",4,24,9.84,"2024"
"811","75 2","75",2,11,"y",4,0,8.79,"2024"
"812","75 2","75",2,11,"y",4,6,8.79,"2024"
"813","75 2","75",2,11,"y",4,24,8.79,"2024"
"814","77 1","77",1,11,"y",4,0,10.08,"2024"
"815","77 1","77",1,11,"y",4,6,10.08,"2024"
"816","77 1","77",1,11,"y",4,24,10.08,"2024"
"817","77 2","77",2,11,"y",4,0,13.63,"2024"
"818","77 2","77",2,11,"y",4,6,13.63,"2024"
"819","77 2","77",2,11,"y",4,24,13.63,"2024"
"820","77 3","77",3,11,"y",4,0,14.44,"2024"
"821","77 3","77",3,11,"y",4,6,14.44,"2024"
"822","77 3","77",3,11,"y",4,24,14.44,"2024"
"823","77 4","77",4,11,"y",4,0,14.06,"2024"
"824","77 4","77",4,11,"y",4,6,14.06,"2024"
"825","77 4","77",4,11,"y",4,24,14.06,"2024"
"826","79 1","79",1,11,"y",4,0,11.4,"2024"
"827","79 1","79",1,11,"y",4,6,11.4,"2024"
"828","79 1","79",1,11,"y",4,24,11.4,"2024"
"829","79 2","79",2,11,"y",4,0,9.79,"2024"
"830","79 2","79",2,11,"y",4,6,9.79,"2024"
"831","79 2","79",2,11,"y",4,24,9.79,"2024"
"832","79 3","79",3,11,"y",4,0,11.25,"2024"
"833","79 3","79",3,11,"y",4,6,11.25,"2024"
"834","79 3","79",3,11,"y",4,24,11.25,"2024"
"835","78 9","78",9,17,"y",4,0,13.96,"2024"
"836","78 9","78",9,17,"y",4,6,13.96,"2024"
"837","78 9","78",9,17,"y",4,24,13.96,"2024"
"838","78 10","78",10,17,"y",4,0,11.72,"2024"
"839","78 10","78",10,17,"y",4,6,11.72,"2024"
"840","78 10","78",10,17,"y",4,24,11.72,"2024"
"841","78 11","78",11,17,"y",4,0,15.84,"2024"
"842","78 11","78",11,17,"y",4,6,15.84,"2024"
"843","78 11","78",11,17,"y",4,24,15.84,"2024"
"844","78 12","78",12,17,"y",4,0,13.27,"2024"
"845","78 12","78",12,17,"y",4,6,13.27,"2024"
"846","78 12","78",12,17,"y",4,24,13.27,"2024"
"847","78 13","78",13,17,"y",4,0,14.19,"2024"
"848","78 13","78",13,17,"y",4,6,14.19,"2024"
"849","78 13","78",13,17,"y",4,24,14.19,"2024"
"850","79 4","79",4,17,"y",4,0,11.96,"2024"
"851","79 4","79",4,17,"y",4,6,11.96,"2024"
"852","79 4","79",4,17,"y",4,24,11.96,"2024"
"853","79 5","79",5,17,"y",4,0,10.35,"2024"
"854","79 5","79",5,17,"y",4,6,10.35,"2024"
"855","79 5","79",5,17,"y",4,24,10.35,"2024"
"856","79 6","79",6,17,"y",4,0,13.64,"2024"
"857","79 6","79",6,17,"y",4,6,13.64,"2024"
"858","79 6","79",6,17,"y",4,24,13.64,"2024"
"859","79 7","79",7,17,"y",4,0,14.54,"2024"
"860","79 7","79",7,17,"y",4,6,14.54,"2024"
"861","79 7","79",7,17,"y",4,24,14.54,"2024"
"862","79 8","79",8,17,"y",4,0,13.97,"2024"
"863","79 8","79",8,17,"y",4,6,13.97,"2024"
"864","79 8","79",8,17,"y",4,24,13.97,"2024"
"865","81 1","81",1,17,"y",4,0,9.29,"2024"
"866","81 1","81",1,17,"y",4,6,9.29,"2024"
"867","81 1","81",1,17,"y",4,24,9.29,"2024"
"868","81 2","81",2,17,"y",4,0,8.11,"2024"
"869","81 2","81",2,17,"y",4,6,8.11,"2024"
"870","81 2","81",2,17,"y",4,24,8.11,"2024"
"871","78 14","78",14,23,"y",4,0,10.01,"2024"
"872","78 14","78",14,23,"y",4,6,10.01,"2024"
"873","78 14","78",14,23,"y",4,24,10.01,"2024"
"874","78 15","78",15,23,"y",4,0,10.87,"2024"
"875","78 15","78",15,23,"y",4,6,10.87,"2024"
"876","78 15","78",15,23,"y",4,24,10.87,"2024"
"877","78 16","78",16,23,"y",4,0,13.36,"2024"
"878","78 16","78",16,23,"y",4,6,13.36,"2024"
"879","78 16","78",16,23,"y",4,24,13.36,"2024"
"880","79 9","79",9,23,"y",4,0,14,"2024"
"881","79 9","79",9,23,"y",4,6,14,"2024"
"882","79 9","79",9,23,"y",4,24,14,"2024"
"883","79 10","79",10,23,"y",4,0,17.03,"2024"
"884","79 10","79",10,23,"y",4,6,17.03,"2024"
"885","79 10","79",10,23,"y",4,24,17.03,"2024"
"886","79 11","79",11,23,"y",4,0,18.89,"2024"
"887","79 11","79",11,23,"y",4,6,18.89,"2024"
"888","79 11","79",11,23,"y",4,24,18.89,"2024"
"889","79 12","79",12,23,"y",4,0,7.08,"2024"
"890","79 12","79",12,23,"y",4,6,7.08,"2024"
"891","79 12","79",12,23,"n",4,24,7.08,"2024"
"892","81 3","81",3,23,"y",4,0,10.67,"2024"
"893","81 3","81",3,23,"y",4,6,10.67,"2024"
"894","81 3","81",3,23,"y",4,24,10.67,"2024"
"895","81 4","81",4,23,"y",4,0,9.98,"2024"
"896","81 4","81",4,23,"y",4,6,9.98,"2024"
"897","81 4","81",4,23,"y",4,24,9.98,"2024"
"898","81 5","81",5,23,"y",4,0,13.64,"2024"
"899","81 5","81",5,23,"y",4,6,13.64,"2024"
"900","81 5","81",5,23,"y",4,24,13.64,"2024"
"901","82 3","82",3,23,"y",4,0,10.2,"2024"
"902","82 3","82",3,23,"y",4,6,10.2,"2024"
"903","82 3","82",3,23,"y",4,24,10.2,"2024"
"904","82 4","82",4,23,"y",4,0,12.32,"2024"
"905","82 4","82",4,23,"y",4,6,12.32,"2024"
"906","82 4","82",4,23,"y",4,24,12.32,"2024"
"907","82 5","82",5,29,"y",4,0,9.88,"2024"
"908","82 5","82",5,29,"y",4,6,9.88,"2024"
"909","82 5","82",5,29,"y",4,24,9.88,"2024"
"910","82 6","82",6,29,"y",4,0,10.73,"2024"
"911","82 6","82",6,29,"y",4,6,10.73,"2024"
"912","82 6","82",6,29,"y",4,24,10.73,"2024"
"913","82 7","82",7,29,"y",4,0,10.16,"2024"
"914","82 7","82",7,29,"y",4,6,10.16,"2024"
"915","82 7","82",7,29,"y",4,24,10.16,"2024"
"916","83 1","83",1,29,"y",4,0,16.34,"2024"
"917","83 1","83",1,29,"y",4,6,16.34,"2024"
"918","83 1","83",1,29,"y",4,24,16.34,"2024"
"919","83 2","83",2,29,"y",4,0,12.09,"2024"
"920","83 2","83",2,29,"y",4,6,12.09,"2024"
"921","83 2","83",2,29,"y",4,24,12.09,"2024"
"922","83 3","83",3,29,"y",4,0,9,"2024"
"923","83 3","83",3,29,"y",4,6,9,"2024"
"924","83 3","83",3,29,"y",4,24,9,"2024"
"925","83 4","83",4,29,"y",4,0,13.04,"2024"
"926","83 4","83",4,29,"y",4,6,13.04,"2024"
"927","83 4","83",4,29,"y",4,24,13.04,"2024"
"928","83 5","83",5,29,"y",4,0,9.67,"2024"
"929","83 5","83",5,29,"y",4,6,9.67,"2024"
"930","83 5","83",5,29,"y",4,24,9.67,"2024"
"931","83 6","83",6,29,"y",4,0,15.95,"2024"
"932","83 6","83",6,29,"y",4,6,15.95,"2024"
"933","83 6","83",6,29,"y",4,24,15.95,"2024"
"934","83 7","83",7,29,"y",4,0,11.19,"2024"
"935","83 7","83",7,29,"y",4,6,11.19,"2024"
"936","83 7","83",7,29,"y",4,24,11.19,"2024"
"937","83 8","83",8,29,"y",4,0,9.98,"2024"
"938","83 8","83",8,29,"y",4,6,9.98,"2024"
"939","83 8","83",8,29,"y",4,24,9.98,"2024"
"940","83 9","83",9,29,"y",4,0,13.82,"2024"
"941","83 9","83",9,29,"y",4,6,13.82,"2024"
"942","83 9","83",9,29,"y",4,24,13.82,"2024"
"943","79 13","79",13,11,"y",4,0,17.48,"2024"
"944","79 13","79",13,11,"y",4,6,17.48,"2024"
"945","79 13","79",13,11,"y",4,24,17.48,"2024"
"946","79 14","79",14,11,"y",4,0,15.76,"2024"
"947","79 14","79",14,11,"y",4,6,15.76,"2024"
"948","79 14","79",14,11,"y",4,24,15.76,"2024"
"949","79 15","79",15,11,"y",4,0,12.61,"2024"
"950","79 15","79",15,11,"y",4,6,12.61,"2024"
"951","79 15","79",15,11,"y",4,24,12.61,"2024"
"952","80 1","80",1,11,"y",4,0,11.03,"2024"
"953","80 1","80",1,11,"y",4,6,11.03,"2024"
"954","80 1","80",1,11,"y",4,24,11.03,"2024"
"955","80 2","80",2,11,"y",4,0,10.22,"2024"
"956","80 2","80",2,11,"y",4,6,10.22,"2024"
"957","80 2","80",2,11,"y",4,24,10.22,"2024"
