"","UniID","mom","ID","temp","active","instar","time","duration","Mo","fw","time.per","mgain","Jdate","rgrlog","gr"
"1091","65 6","65",6,29,"y",4,24.05,-6.1,11.3,39.44,"current",28.14,255,0.0225720774547091,1.17006237006237
"1092","65 7","65",7,29,"y",4,6,6,10.56,17.45,"current",6.89,254,0.0363552521829008,1.14833333333333
"1093","65 7","65",7,29,"y",4,24.05,-6.1,10.56,36.19,"current",25.63,255,0.0222421898091645,1.06569646569647
"1094","65 8","65",8,29,"y",4,6,6,15.4,20.31,"current",4.91,254,0.0200315337613906,0.818333333333333
"1095","65 8","65",8,29,"y",4,24.05,-6.1,15.4,39.37,"current",23.97,255,0.0169498833244809,0.996673596673597
"1096","67 11","67",11,11,"y",4,6,6,15.75,17.78,"current",2.03,254,0.00877519975142926,0.338333333333334
"1097","67 11","67",11,11,"y",4,24.05,-6.08333333333333,15.75,21.02,"current",5.27,255,0.00521214775744715,0.219126819126819
"1098","67 12","67",12,11,"y",4,6,6,11.96,13.47,"current",1.51,254,0.00860606934509892,0.251666666666667
"1099","67 12","67",12,11,"y",4,24.05,-6.08333333333333,11.96,15.61,"current",3.65,255,0.00480963506902393,0.151767151767152
"1100","67 13","67",13,11,"y",4,6,6,11.69,13.42,"current",1.73,254,0.00998966744518888,0.288333333333333
"1101","67 13","67",13,11,"y",4,24.05,-6.08333333333333,11.69,15.59,"current",3.9,255,0.00519881929426202,0.162162162162162
"1102","67 14","67",14,11,"y",4,6,6,9.67,10.31,"current",0.640000000000001,254,0.00463869853341914,0.106666666666667
"1103","67 14","67",14,11,"y",4,24.05,-6.08333333333333,9.67,12.78,"current",3.11,255,0.00503552514508855,0.129313929313929
"1104","67 15","67",15,11,"y",4,6,6,13.09,13.57,"current",0.48,254,0.00260670018483022,0.0800000000000001
"1105","67 15","67",15,11,"y",4,24.05,-6.08333333333333,13.09,17.06,"current",3.97,255,0.00478334221541574,0.165072765072765
"1106","69 17","69",17,11,"y",4,6,6,9.63,12.27,"current",2.64,254,0.0175363792670783,0.44
"1107","69 17","69",17,11,"y",4,24.05,-6.08333333333333,9.63,13.92,"current",4.29,255,0.0066533450374224,0.178378378378378
"1108","69 18","69",18,11,"y",4,6,6,19.87,24.66,"current",4.79,254,0.0156325341916496,0.798333333333333
"1109","69 18","69",18,11,"y",4,24.05,-6.08333333333333,19.87,31.67,"current",11.8,255,0.00841788757846556,0.490644490644491
"1110","69 19","69",19,11,"y",4,6,6,18.17,20.25,"current",2.08,254,0.00784501670710883,0.346666666666666
"1111","69 19","69",19,11,"y",4,24.05,-6.08333333333333,18.17,23.4,"current",5.23,255,0.0045680220416677,0.217463617463617
"1112","69 20","69",20,11,"y",4,6,6,16.62,19.59,"current",2.97,254,0.0119005694244407,0.495
"1113","69 20","69",20,11,"y",4,24.05,-6.08333333333333,16.62,24.94,"current",8.32,255,0.00732912389581836,0.345945945945946
"1114","69 21","69",21,11,"y",4,6,6,10.92,11.81,"current",0.890000000000001,254,0.00567120987413272,0.148333333333333
"1115","69 21","69",21,11,"y",4,24.05,-6.08333333333333,10.92,14.83,"current",3.91,255,0.00552675728314609,0.162577962577963
"1116","80 5","80",5,11,"y",4,6,6,10.62,12.44,"current",1.82,254,0.0114493106015583,0.303333333333333
"1117","80 5","80",5,11,"y",4,24.05,-6.08333333333333,10.62,15.21,"current",4.59,255,0.00648668180072965,0.190852390852391
"1118","81 14","81",14,11,"y",4,6,6,12.2,12.17,"current",-0.0299999999999994,254,-0.000178208740780524,-0.00499999999999989
"1119","63 6","63",6,17,"y",4,6,6,11.4,17.69,"current",6.29,254,0.0318038302622084,1.04833333333333
"1120","63 6","63",6,17,"y",4,24.0666666666667,-6.1,11.4,28.83,"current",17.43,255,0.0167426505977175,0.724238227146814
"1121","63 7","63",7,17,"y",4,6,6,8.68,12.32,"current",3.64,254,0.0253484971086525,0.606666666666667
"1122","63 7","63",7,17,"y",4,24.0666666666667,-6.1,8.68,19.02,"current",10.34,255,0.0141561269013118,0.429639889196676
"1123","63 8","63",8,17,"y",4,6,6,8.62,11.49,"current",2.87,254,0.0208021271439287,0.478333333333333
"1124","63 8","63",8,17,"y",4,24.0666666666667,-6.1,8.62,20.91,"current",12.29,255,0.0159908628944443,0.510664819944598
"1125","69 22","69",22,17,"y",4,6,6,15.19,16.73,"current",1.54,254,0.00698969451660136,0.256666666666667
"1126","69 22","69",22,17,"y",4,24.0666666666667,-6.1,15.19,26.59,"current",11.4,255,0.0101036245208635,0.473684210526316
"1127","75 6","75",6,17,"y",4,6,6,17.48,20.69,"current",3.21,254,0.0122031770612251,0.535
"1128","75 6","75",6,17,"y",4,24.0666666666667,-6.1,17.48,28.87,"current",11.39,255,0.00905423915162062,0.473268698060942
"1129","75 7","75",7,17,"y",4,6,6,9.22,10.05,"current",0.83,254,0.00623919011714641,0.138333333333333
"1130","75 7","75",7,17,"y",4,24.0666666666667,-6.1,9.22,14.15,"current",4.93,255,0.00772959219418336,0.204847645429363
"1131","80 6","80",6,17,"y",4,6,6,7.68,8.85,"current",1.17,254,0.0102636751110523,0.195
"1132","80 6","80",6,17,"y",4,24.0666666666667,-6.1,7.68,13.63,"current",5.95,255,0.0103518546732616,0.247229916897507
"1133","80 7","80",7,17,"y",4,6,6,14.4,23.32,"current",8.92,254,0.0348943423319545,1.48666666666667
"1134","80 7","80",7,17,"y",4,24.0666666666667,-6.1,14.4,34.35,"current",19.95,255,0.0156882652063845,0.828947368421053
"1135","80 8","80",8,17,"y",4,6,6,8.08,12.57,"current",4.49,254,0.0319873194852286,0.748333333333333
"1136","80 8","80",8,17,"y",4,24.0666666666667,-6.1,8.08,20.64,"current",12.56,255,0.0169237534147059,0.521883656509695
"1137","80 9","80",9,17,"y",4,6,6,9.61,10.9,"current",1.29,254,0.00911718504534638,0.215
"1138","80 9","80",9,17,"y",4,24.0666666666667,-6.1,9.61,16.88,"current",7.27,255,0.0101654731837018,0.30207756232687
"1139","80 10","80",10,17,"y",4,6,6,10.71,14.02,"current",3.31,254,0.019493090466464,0.551666666666666
"1140","80 10","80",10,17,"y",4,24.0666666666667,-6.1,10.71,20.29,"current",9.58,255,0.0115301624460453,0.398060941828255
"1141","81 15","81",15,17,"y",4,6,6,9.4,10.36,"current",0.959999999999999,254,0.00703865030158592,0.16
"1142","81 15","81",15,17,"y",4,24.0666666666667,-6.1,9.4,18.45,"current",9.05,255,0.0121690519485615,0.376038781163435
"1143","76 1","76",1,23,"y",4,6,6,11.88,16.2,"current",4.32,254,0.0224497623162427,0.72
"1144","76 1","76",1,23,"y",4,24.1,NA,11.88,40,"current",28.12,255,0.0218773257544725,1.16680497925311
"1145","76 2","76",2,23,"y",4,6,6,10.43,14.52,"current",4.09,254,0.023947051322924,0.681666666666667
"1146","76 2","76",2,23,"y",4,24.1,NA,10.43,39.31,"current",28.88,255,0.0239094910951684,1.19834024896266
"1147","76 3","76",3,23,"y",4,6,6,15.58,23.1,"current",7.52,254,0.0285074210925998,1.25333333333333
"1148","76 3","76",3,23,"y",4,24.1,NA,15.58,37.36,"current",21.78,255,0.015760971544461,0.903734439834025
"1149","76 4","76",4,23,"y",4,6,6,17.25,23.71,"current",6.46,254,0.0230237424281492,1.07666666666667
"1150","76 4","76",4,23,"y",4,24.1,NA,17.25,49.18,"current",31.93,255,0.0188796441905977,1.32489626556017
"1151","76 5","76",5,23,"y",4,6,6,8.71,14.97,"current",6.26,254,0.0392006075558982,1.04333333333333
"1152","76 5","76",5,23,"y",4,24.1,NA,8.71,36.54,"current",27.83,255,0.0258402650626081,1.15477178423237
"1153","80 11","80",11,23,"y",4,6,6,18.21,22.36,"current",4.15,254,0.0148603089032443,0.691666666666666
"1154","80 11","80",11,23,"y",4,24.1,NA,18.21,39.08,"current",20.87,255,0.0137611871058845,0.86597510373444
"1155","81 16","81",16,23,"y",4,6,6,9.29,12.82,"current",3.53,254,0.0233120518648595,0.588333333333333
"1156","81 16","81",16,23,"y",4,24.1,NA,9.29,26.75,"current",17.46,255,0.0190584262391538,0.72448132780083
"1157","81 17","81",17,23,"y",4,6,6,8.17,10.68,"current",2.51,254,0.0193915326933537,0.418333333333333
"1158","81 17","81",17,23,"y",4,24.1,NA,8.17,25.52,"current",17.35,255,0.0205252536728925,0.719917012448133
"1159","81 18","81",18,23,"y",4,6,6,8.59,10.68,"current",2.09,254,0.0157630148102159,0.348333333333333
"1160","81 18","81",18,23,"y",4,24.1,NA,8.59,25.31,"current",16.72,255,0.0194729867770544,0.693775933609958
"1161","82 8","82",8,23,"y",4,6,6,9.34,14.76,"current",5.42,254,0.0331232468761549,0.903333333333333
"1162","82 8","82",8,23,"y",4,24.1,NA,9.34,36.32,"current",26.98,255,0.0244729860422803,1.1195020746888
"1163","82 9","82",9,23,"y",4,6,6,13.48,21.69,"current",8.21,254,0.0344282766358154,1.36833333333333
"1164","82 9","82",9,23,"y",4,24.1,NA,13.48,39.48,"current",26,255,0.0193646162571908,1.07883817427386
"1165","82 10","82",10,23,"y",4,6,6,8.27,13.81,"current",5.54,254,0.0371146948376808,0.923333333333333
"1166","82 10","82",10,23,"y",4,24.1,NA,8.27,34.08,"current",25.81,255,0.0255184264125359,1.07095435684647
"1167","66 22","66",22,29,"y",4,6,6,14.92,25.27,"current",10.35,254,0.0381394031305441,1.725
"1168","66 22","66",22,29,"y",4,24.05,-6.11666666666667,14.92,45.27,"current",30.35,255,0.0200433127384034,1.26195426195426
"1169","69 23","69",23,29,"y",4,6,6,11.35,22.7,"current",11.35,254,0.0501716659439969,1.89166666666667
"1170","69 23","69",23,29,"y",4,24.05,-6.11666666666667,11.35,42.55,"current",31.2,255,0.0238629398291669,1.2972972972973
"1171","70 1","70",1,29,"y",4,6,6,12.59,21.98,"current",9.39,254,0.0403336596632682,1.565
"1172","70 1","70",1,29,"y",4,24.05,-6.11666666666667,12.59,51.71,"current",39.12,255,0.0255113849340627,1.62661122661123
"1173","70 2","70",2,29,"y",4,6,6,10.37,16.33,"current",5.96,254,0.0328679047246045,0.993333333333333
"1174","70 2","70",2,29,"y",4,24.05,-6.11666666666667,10.37,43.68,"current",33.31,255,0.0259668970190287,1.38503118503119
"1175","70 3","70",3,29,"y",4,6,6,10.13,15.74,"current",5.61,254,0.0318992137771276,0.935
"1176","70 3","70",3,29,"y",4,24.05,-6.11666666666667,10.13,44.03,"current",33.9,255,0.0265338561371828,1.40956340956341
"1177","70 4","70",4,29,"y",4,6,6,11.9,18.01,"current",6.11,254,0.0299944585711671,1.01833333333333
"1178","70 4","70",4,29,"y",4,24.05,-6.11666666666667,11.9,45.35,"current",33.45,255,0.0241592652808143,1.39085239085239
"1179","74 16","74",16,29,"y",4,6,6,13.24,19.22,"current",5.98,254,0.0269775663714742,0.996666666666666
"1180","74 16","74",16,29,"y",4,24.05,-6.11666666666667,13.24,45.25,"current",32.01,255,0.0221925404755734,1.33097713097713
"1181","74 17","74",17,29,"y",4,6,6,11.05,15.97,"current",4.92,254,0.0266571063528922,0.82
"1182","74 17","74",17,29,"y",4,24.05,-6.11666666666667,11.05,44.02,"current",32.97,255,0.024959990028948,1.37089397089397
"1183","74 18","74",18,29,"y",4,6,6,11.6,18.82,"current",7.22,254,0.03502693831072,1.20333333333333
"1184","74 18","74",18,29,"y",4,24.05,-6.11666666666667,11.6,35.72,"current",24.12,255,0.0203099152178624,1.0029106029106
"1185","74 19","74",19,29,"y",4,6,6,11.97,21.09,"current",9.12,254,0.0409970715555126,1.52
"1186","74 19","74",19,29,"y",4,24.05,-6.11666666666667,11.97,35.75,"current",23.78,255,0.019758082982565,0.988773388773389
"1187","74 20","74",20,29,"y",4,6,6,15.77,29.59,"current",13.82,254,0.045552211971955,2.30333333333333
"1188","74 20","74",20,29,"y",4,24.05,-6.11666666666667,15.77,36.99,"current",21.22,255,0.0153951200825984,0.882328482328482
"1189","74 21","74",21,29,"y",4,6,6,14.04,23.51,"current",9.47,254,0.0373142535551922,1.57833333333333
"1190","74 21","74",21,29,"y",4,24.05,-6.11666666666667,14.04,43.99,"current",29.95,255,0.0206231540200863,1.24532224532225
"1191","69 24","69",24,11,"y",4,6,6,15.98,17.22,"current",1.24,254,0.00540939535661056,0.206666666666666
"1192","69 24","69",24,11,"y",4,24.2333333333333,-5.93333333333333,15.98,19.99,"current",4.01,255,0.0040124904734585,0.165474552957359
"1193","69 25","69",25,11,"y",4,6,6,13.84,16.74,"current",2.9,254,0.0137698939227504,0.483333333333333
"1194","69 25","69",25,11,"y",4,24.2333333333333,-5.93333333333333,13.84,18.96,"current",5.12,255,0.00564108292495083,0.211279229711142
"1195","69 26","69",26,11,"y",4,6,6,11.12,12.99,"current",1.87,254,0.0112507273044982,0.311666666666667
"1196","69 26","69",26,11,"y",4,24.2333333333333,-5.93333333333333,11.12,15.19,"current",4.07,255,0.00558953177235547,0.167950481430536
"1197","69 27","69",27,11,"y",4,6,6,8.8,10.17,"current",1.37,254,0.0104730467954293,0.228333333333333
"1198","69 27","69",27,11,"y",4,24.2333333333333,-5.93333333333333,8.8,12.81,"current",4.01,255,0.00672901475630746,0.165474552957359
"1199","69 28","69",28,11,"y",4,6,6,13.21,15.59,"current",2.38,254,0.0119905495957191,0.396666666666667
"1200","69 28","69",28,11,"y",4,24.2333333333333,-5.93333333333333,13.21,17.73,"current",4.52,255,0.00527397185638476,0.186519944979367
"1201","72 28","72",28,11,"y",4,6,6,12.09,13.83,"current",1.74,254,0.0097326465414231,0.29
"1202","72 28","72",28,11,"y",4,24.2333333333333,-5.93333333333333,12.09,16.07,"current",3.98,255,0.00509998249941841,0.16423658872077
"1203","82 11","82",11,11,"y",4,6,6,13.88,14.81,"current",0.93,254,0.00469426540039541,0.155
"1204","82 11","82",11,11,"y",4,24.2333333333333,-5.93333333333333,13.88,18.96,"current",5.08,255,0.00558936176959607,0.209628610729023
"1205","82 12","82",12,11,"y",4,6,6,10.39,11.43,"current",1.04,254,0.00690511380635073,0.173333333333333
"1206","82 12","82",12,11,"y",4,24.2333333333333,-5.93333333333333,10.39,15.03,"current",4.64,255,0.00661664785542217,0.191471801925722
"1207","82 13","82",13,11,"y",4,6,6,12.73,14.43,"current",1.7,254,0.0090729879066398,0.283333333333333
"1208","82 13","82",13,11,"y",4,24.2333333333333,-5.93333333333333,12.73,15.74,"current",3.01,255,0.00380369976765023,0.124209078404402
"1209","82 14","82",14,11,"y",4,6,6,8.87,10.33,"current",1.46,254,0.0110294502813157,0.243333333333333
"1210","82 14","82",14,11,"y",4,24.2333333333333,-5.93333333333333,8.87,13.5,"current",4.63,255,0.00752724134786574,0.191059147180193
"1211","82 15","82",15,11,"y",4,6,6,8.05,9.86,"current",1.81,254,0.0146801724288905,0.301666666666666
"1212","82 15","82",15,11,"y",4,24.2333333333333,-5.93333333333333,8.05,12.61,"current",4.56,255,0.00804343354354387,0.188170563961485
"1213","83 26","83",26,11,"y",4,28.2,6,11.55,13.78,"current",2.23,254,0.00271869621785261,0.0790780141843971
"1214","83 26","83",26,11,"y",4,46.4333333333333,-5.93333333333333,11.55,16.89,"current",5.34,255,0.00355450822705338,0.115003589375449
"1215","69 29","69",29,17,"y",4,6,6,10.09,14.39,"current",4.3,254,0.0256949379499491,0.716666666666667
"1216","69 29","69",29,17,"y",4,24.25,-6.01666666666667,10.09,24.18,"current",14.09,255,0.0156521703211481,0.581030927835052
"1217","69 30","69",30,17,"y",4,6,6,12.75,15.71,"current",2.96,254,0.0151110000449999,0.493333333333333
"1218","69 30","69",30,17,"y",4,24.25,-6.01666666666667,12.75,21.47,"current",8.72,255,0.0093328601924237,0.359587628865979
"1219","77 6","77",6,17,"y",4,24.25,-6.01666666666667,11.82,21.61,"current",9.79,255,0.0108056614572373,0.403711340206186
"1220","77 7","77",7,17,"y",4,6,6,10.56,12.77,"current",2.21,254,0.013754496510937,0.368333333333333
"1221","77 7","77",7,17,"y",4,24.25,-6.01666666666667,10.56,19.14,"current",8.58,255,0.0106506398038363,0.353814432989691
"1222","79 17","79",17,17,"y",4,6,6,8.58,14.17,"current",5.59,254,0.0363137603997925,0.931666666666667
"1223","79 17","79",17,17,"y",4,24.25,-6.01666666666667,8.58,19.8,"current",11.22,255,0.0149764083469206,0.462680412371134
"1224","79 18","79",18,17,"y",4,6,6,14.72,20.37,"current",5.65,254,0.023513869833114,0.941666666666667
"1225","79 18","79",18,17,"y",4,24.25,-6.01666666666667,14.72,35.3,"current",20.58,255,0.0156646142427358,0.848659793814433
"1226","79 19","79",19,17,"y",4,6,6,14.13,19.7,"current",5.57,254,0.0240540107188391,0.928333333333333
"1227","79 19","79",19,17,"y",4,24.25,-6.01666666666667,14.13,28.22,"current",14.09,255,0.0123882411368978,0.581030927835052
"1228","81 19","81",19,17,"y",4,6,6,18.38,23.39,"current",5.01,254,0.0174474524598434,0.835
"1229","81 19","81",19,17,"y",4,24.25,-6.01666666666667,18.38,35.48,"current",17.1,255,0.0117788908911174,0.705154639175258
"1230","81 20","81",20,17,"y",4,6,6,9.58,12.76,"current",3.18,254,0.0207475275510998,0.53
"1231","81 20","81",20,17,"y",4,24.25,-6.01666666666667,9.58,18.57,"current",8.99,255,0.0118534595736592,0.370721649484536
"1232","81 21","81",21,17,"y",4,6,6,14.24,16.14,"current",1.9,254,0.00906559018086902,0.316666666666667
"1233","81 21","81",21,17,"y",4,24.25,-6.01666666666667,14.24,27.98,"current",13.74,255,0.0120964008599988,0.56659793814433
"1234","81 22","81",22,17,"y",4,6,6,17.6,20.14,"current",2.54,254,0.00975779973390822,0.423333333333333
"1235","81 22","81",22,17,"y",4,24.25,-6.01666666666667,17.6,31.57,"current",13.97,255,0.0104644088279615,0.576082474226804
"1236","81 23","81",23,17,"y",4,6,6,10.61,13.05,"current",2.44,254,0.0149825212954932,0.406666666666667
"1237","81 23","81",23,17,"y",4,24.25,-6.01666666666667,10.61,17.81,"current",7.2,255,0.00927622827059393,0.296907216494845
"1238","69 32","69",32,23,"y",4,6.03333333333333,6.03333333333333,14.23,25.64,"current",11.41,254,0.0423833901816291,1.89116022099448
"1239","69 32","69",32,23,"y",4,24.2166666666667,-5.96666666666667,14.23,50.94,"current",36.71,255,0.0228707793754981,1.51589814177564
"1240","69 33","69",33,23,"y",4,6.03333333333333,6.03333333333333,15,23.93,"current",8.93,254,0.033621785562059,1.48011049723757
"1241","69 33","69",33,23,"y",4,24.2166666666667,-5.96666666666667,15,51.82,"current",36.82,255,0.0222328761016156,1.52044046799725
"1242","72 29","72",29,23,"y",4,6.03333333333333,6.03333333333333,9.77,13.71,"current",3.94,254,0.0243883244868629,0.653038674033149
"1243","72 29","72",29,23,"y",4,24.2166666666667,-5.96666666666667,9.77,31.6,"current",21.83,255,0.0210513084198058,0.901445285615967
"1244","72 30","72",30,23,"y",4,6.03333333333333,6.03333333333333,11.61,17.21,"current",5.6,254,0.0283340304843624,0.928176795580111
"1245","72 30","72",30,23,"y",4,24.2166666666667,-5.96666666666667,11.61,31.28,"current",19.67,255,0.0177743093454606,0.812250516173434
"1246","72 31","72",31,23,"y",4,6.03333333333333,6.03333333333333,13.43,19.77,"current",6.34,254,0.0278338104936393,1.05082872928177
"1247","72 31","72",31,23,"y",4,24.2166666666667,-5.96666666666667,13.43,43.53,"current",30.1,255,0.0210893043835657,1.24294562973159
"1248","72 32","72",32,23,"y",4,6.03333333333333,6.03333333333333,19.93,28.9,"current",8.97,254,0.0267498139319437,1.48674033149171
"1249","72 32","72",32,23,"y",4,24.2166666666667,-5.96666666666667,19.93,53.52,"current",33.59,255,0.0177154359005896,1.38706125258087
"1250","72 33","72",33,23,"y",4,6.03333333333333,6.03333333333333,11.77,19.33,"current",7.56,254,0.0357108383179754,1.25303867403315
"1251","72 33","72",33,23,"y",4,24.2166666666667,-5.96666666666667,11.77,41.94,"current",30.17,255,0.0227881058480065,1.24583620096352
"1252","79 20","79",20,23,"y",4,6.03333333333333,6.03333333333333,10.82,16.07,"current",5.25,254,0.0284732512695239,0.870165745856354
"1253","79 20","79",20,23,"y",4,24.2166666666667,-5.96666666666667,10.82,35.05,"current",24.23,255,0.0210789027473693,1.00055058499656
"1254","79 21","79",21,23,"y",4,6.03333333333333,6.03333333333333,14.3,18.65,"current",4.35,254,0.0191175909413775,0.720994475138121
"1255","79 21","79",21,23,"y",4,24.2166666666667,-5.96666666666667,14.3,41.29,"current",26.99,255,0.0190161945798888,1.11452167928424
"1256","79 22","79",22,23,"y",4,6.03333333333333,6.03333333333333,11.96,18.05,"current",6.09,254,0.0296264132468428,1.00939226519337
"1257","79 22","79",22,23,"y",4,24.2166666666667,-5.96666666666667,11.96,41.14,"current",29.18,255,0.022155530944514,1.20495526496903
"1258","79 23","79",23,23,"y",4,6.03333333333333,6.03333333333333,18.39,23.93,"current",5.54,254,0.0189548568025459,0.918232044198895
"1259","79 23","79",23,23,"y",4,24.2166666666667,-5.96666666666667,18.39,48.78,"current",30.39,255,0.0174945657290971,1.25492085340674
"1260","66 23","66",23,29,"y",4,6,6,12.75,16.03,"current",3.28,254,0.0165705562640285,0.546666666666667
"1261","66 23","66",23,29,"y",4,24.2333333333333,-6.05,12.75,39.29,"current",26.54,255,0.0201694020925103,1.09518569463549
"1262","66 24","66",24,29,"y",4,6,6,17.83,27.16,"current",9.33,254,0.0304630704055182,1.555
"1263","66 24","66",24,29,"y",4,24.2333333333333,-6.05,17.83,43.22,"current",25.39,255,0.0158679540318515,1.04773039889959
"1264","66 25","66",25,29,"y",4,6,6,13.63,19.96,"current",6.33,254,0.0276107801861131,1.055
"1265","66 25","66",25,29,"y",4,24.2333333333333,-6.05,13.63,50.21,"current",36.58,255,0.0233684057306605,1.50949105914718
"1266","66 26","66",26,29,"y",4,6,6,17.68,26.3,"current",8.62,254,0.0287455813021172,1.43666666666667
